Origin,Destination,Departure,Arrival,Class,Carrier,Flight Number,Distance (KM),International,Operating Carrier,Total Price,Currency
DEL,BAH,2024-12-30T21:35:00+05:30,2024-12-30T23:55:00+03:00,ECONOMY,GF,135,2621.8828,True,Gulf Air,536.07,USD
BAH,DXB,2024-12-31T01:20:00+03:00,2024-12-31T03:35:00+04:00,ECONOMY,GF,500,487.62024,True,Gulf Air,536.07,USD
DXB,BAH,2024-12-24T17:00:00+04:00,2024-12-24T17:25:00+03:00,ECONOMY,GF,507,487.62024,True,Gulf Air,536.07,USD
BAH,DEL,2024-12-24T22:30:00+03:00,2024-12-25T04:50:00+05:30,ECONOMY,GF,130,2621.8828,True,Gulf Air,536.07,USD
DEL,BAH,2024-12-30T21:35:00+05:30,2024-12-30T23:55:00+03:00,ECONOMY,GF,135,2621.8828,True,Gulf Air,536.07,USD
BAH,DXB,2024-12-31T01:20:00+03:00,2024-12-31T03:35:00+04:00,ECONOMY,GF,500,487.62024,True,Gulf Air,536.07,USD
DXB,BAH,2024-12-24T07:45:00+04:00,2024-12-24T08:05:00+03:00,ECONOMY,GF,501,487.62024,True,Gulf Air,536.07,USD
BAH,DEL,2024-12-24T14:20:00+03:00,2024-12-24T20:45:00+05:30,ECONOMY,GF,134,2621.8828,True,Gulf Air,536.07,USD
DEL,BAH,2024-12-30T21:35:00+05:30,2024-12-30T23:55:00+03:00,ECONOMY,GF,135,2621.8828,True,Gulf Air,536.07,USD
BAH,DXB,2024-12-31T01:20:00+03:00,2024-12-31T03:35:00+04:00,ECONOMY,GF,500,487.62024,True,Gulf Air,536.07,USD
DXB,BAH,2024-12-24T13:00:00+04:00,2024-12-24T13:20:00+03:00,ECONOMY,GF,505,487.62024,True,Gulf Air,536.07,USD
BAH,DEL,2024-12-24T22:30:00+03:00,2024-12-25T04:50:00+05:30,ECONOMY,GF,130,2621.8828,True,Gulf Air,536.07,USD
DEL,BAH,2024-12-30T21:35:00+05:30,2024-12-30T23:55:00+03:00,ECONOMY,GF,135,2621.8828,True,Gulf Air,536.07,USD
BAH,DXB,2024-12-31T01:20:00+03:00,2024-12-31T03:35:00+04:00,ECONOMY,GF,500,487.62024,True,Gulf Air,536.07,USD
DXB,BAH,2024-12-24T21:20:00+04:00,2024-12-24T21:45:00+03:00,ECONOMY,GF,511,487.62024,True,Gulf Air,557.59,USD
BAH,DEL,2024-12-24T22:30:00+03:00,2024-12-25T04:50:00+05:30,ECONOMY,GF,130,2621.8828,True,Gulf Air,557.59,USD
DEL,BAH,2024-12-30T21:35:00+05:30,2024-12-30T23:55:00+03:00,ECONOMY,GF,135,2621.8828,True,Gulf Air,557.59,USD
BAH,DXB,2024-12-31T09:50:00+03:00,2024-12-31T12:10:00+04:00,ECONOMY,GF,504,487.62024,True,Gulf Air,557.59,USD
DXB,BAH,2024-12-24T13:00:00+04:00,2024-12-24T13:20:00+03:00,ECONOMY,GF,505,487.62024,True,Gulf Air,557.59,USD
BAH,DEL,2024-12-24T14:20:00+03:00,2024-12-24T20:45:00+05:30,ECONOMY,GF,134,2621.8828,True,Gulf Air,557.59,USD
DEL,BAH,2024-12-30T21:35:00+05:30,2024-12-30T23:55:00+03:00,ECONOMY,GF,135,2621.8828,True,Gulf Air,557.59,USD
BAH,DXB,2024-12-31T09:50:00+03:00,2024-12-31T12:10:00+04:00,ECONOMY,GF,504,487.62024,True,Gulf Air,557.59,USD
DXB,BAH,2024-12-24T21:20:00+04:00,2024-12-24T21:45:00+03:00,ECONOMY,GF,511,487.62024,True,Gulf Air,579.12,USD
BAH,DEL,2024-12-24T22:30:00+03:00,2024-12-25T04:50:00+05:30,ECONOMY,GF,130,2621.8828,True,Gulf Air,579.12,USD
DEL,BAH,2024-12-30T05:40:00+05:30,2024-12-30T08:00:00+03:00,ECONOMY,GF,131,2621.8828,True,Gulf Air,579.12,USD
BAH,DXB,2024-12-30T09:50:00+03:00,2024-12-30T12:10:00+04:00,ECONOMY,GF,504,487.62024,True,Gulf Air,579.12,USD
DXB,BAH,2024-12-24T13:00:00+04:00,2024-12-24T13:20:00+03:00,ECONOMY,GF,505,487.62024,True,Gulf Air,579.12,USD
BAH,DEL,2024-12-24T14:20:00+03:00,2024-12-24T20:45:00+05:30,ECONOMY,GF,134,2621.8828,True,Gulf Air,579.12,USD
DEL,BAH,2024-12-30T05:40:00+05:30,2024-12-30T08:00:00+03:00,ECONOMY,GF,131,2621.8828,True,Gulf Air,579.12,USD
BAH,DXB,2024-12-30T09:50:00+03:00,2024-12-30T12:10:00+04:00,ECONOMY,GF,504,487.62024,True,Gulf Air,579.12,USD
CCU,BOM,2024-12-26T17:30:00+05:30,2024-12-26T20:25:00+05:30,ECONOMY,AI,2774,1667.6637,False,Air India,203.96,USD
BOM,CCU,2024-12-31T21:55:00+05:30,2025-01-01T00:30:00+05:30,ECONOMY,AI,774,1667.6637,False,Air India,203.96,USD
CCU,BOM,2024-12-26T18:10:00+05:30,2024-12-26T21:05:00+05:30,ECONOMY,AI,773,1667.6637,False,Air India,203.96,USD
BOM,CCU,2024-12-31T21:55:00+05:30,2025-01-01T00:30:00+05:30,ECONOMY,AI,774,1667.6637,False,Air India,203.96,USD
CCU,BOM,2024-12-26T15:10:00+05:30,2024-12-26T18:10:00+05:30,ECONOMY,AI,775,1667.6637,False,Air India,203.96,USD
BOM,CCU,2024-12-31T21:55:00+05:30,2025-01-01T00:30:00+05:30,ECONOMY,AI,774,1667.6637,False,Air India,203.96,USD
CCU,BOM,2024-12-26T17:30:00+05:30,2024-12-26T20:25:00+05:30,ECONOMY,AI,2774,1667.6637,False,Air India,203.96,USD
BOM,CCU,2024-12-31T17:15:00+05:30,2024-12-31T19:55:00+05:30,ECONOMY,AI,783,1667.6637,False,Air India,203.96,USD
CCU,BOM,2024-12-26T18:10:00+05:30,2024-12-26T21:05:00+05:30,ECONOMY,AI,773,1667.6637,False,Air India,203.96,USD
BOM,CCU,2024-12-31T17:15:00+05:30,2024-12-31T19:55:00+05:30,ECONOMY,AI,783,1667.6637,False,Air India,203.96,USD
CCU,BOM,2024-12-26T15:10:00+05:30,2024-12-26T18:10:00+05:30,ECONOMY,AI,775,1667.6637,False,Air India,203.96,USD
BOM,CCU,2024-12-31T17:15:00+05:30,2024-12-31T19:55:00+05:30,ECONOMY,AI,783,1667.6637,False,Air India,203.96,USD
CCU,BOM,2024-12-26T17:30:00+05:30,2024-12-26T20:25:00+05:30,ECONOMY,AI,2774,1667.6637,False,Air India,212.97,USD
BOM,CCU,2024-12-31T05:55:00+05:30,2024-12-31T08:30:00+05:30,ECONOMY,AI,675,1667.6637,False,Air India,212.97,USD
CCU,BOM,2024-12-26T15:10:00+05:30,2024-12-26T18:10:00+05:30,ECONOMY,AI,775,1667.6637,False,Air India,212.97,USD
BOM,CCU,2024-12-31T05:55:00+05:30,2024-12-31T08:30:00+05:30,ECONOMY,AI,675,1667.6637,False,Air India,212.97,USD
CCU,BOM,2024-12-26T18:10:00+05:30,2024-12-26T21:05:00+05:30,ECONOMY,AI,773,1667.6637,False,Air India,212.97,USD
BOM,CCU,2024-12-31T06:50:00+05:30,2024-12-31T09:30:00+05:30,ECONOMY,AI,2771,1667.6637,False,Air India,212.97,USD
CCU,BOM,2024-12-26T20:40:00+05:30,2024-12-26T23:40:00+05:30,ECONOMY,AI,784,1667.6637,False,Air India,212.97,USD
BOM,CCU,2024-12-31T05:55:00+05:30,2024-12-31T08:30:00+05:30,ECONOMY,AI,675,1667.6637,False,Air India,212.97,USD
CCU,BOM,2024-12-26T15:10:00+05:30,2024-12-26T18:10:00+05:30,ECONOMY,AI,775,1667.6637,False,Air India,212.97,USD
BOM,CCU,2024-12-31T06:50:00+05:30,2024-12-31T09:30:00+05:30,ECONOMY,AI,2771,1667.6637,False,Air India,212.97,USD
COK,BOM,2024-12-25T07:50:00+05:30,2024-12-25T09:50:00+05:30,ECONOMY,AI,682,1064.9764,False,Air India,385.96,USD
BOM,JAI,2024-12-25T11:15:00+05:30,2024-12-25T13:15:00+05:30,ECONOMY,AI,843,911.7022,False,Air India,385.96,USD
JAI,DEL,2024-12-30T06:25:00+05:30,2024-12-30T07:30:00+05:30,ECONOMY,AI,9728,231.3189,False,Air India Express,385.96,USD
DEL,COK,2024-12-30T17:10:00+05:30,2024-12-30T20:20:00+05:30,ECONOMY,AI,528,2050.0837,False,Air India,385.96,USD
COK,BOM,2024-12-25T12:40:00+05:30,2024-12-25T14:55:00+05:30,ECONOMY,AI,692,1064.9764,False,Air India,385.96,USD
BOM,JAI,2024-12-25T17:00:00+05:30,2024-12-25T19:10:00+05:30,ECONOMY,AI,621,911.7022,False,Air India,385.96,USD
JAI,DEL,2024-12-30T06:25:00+05:30,2024-12-30T07:30:00+05:30,ECONOMY,AI,9728,231.3189,False,Air India Express,385.96,USD
DEL,COK,2024-12-30T17:10:00+05:30,2024-12-30T20:20:00+05:30,ECONOMY,AI,528,2050.0837,False,Air India,385.96,USD
COK,BOM,2024-12-25T10:10:00+05:30,2024-12-25T12:30:00+05:30,ECONOMY,AI,2516,1064.9764,False,Air India,385.96,USD
BOM,JAI,2024-12-25T17:00:00+05:30,2024-12-25T19:10:00+05:30,ECONOMY,AI,621,911.7022,False,Air India,385.96,USD
JAI,DEL,2024-12-30T06:25:00+05:30,2024-12-30T07:30:00+05:30,ECONOMY,AI,9728,231.3189,False,Air India Express,385.96,USD
DEL,COK,2024-12-30T17:10:00+05:30,2024-12-30T20:20:00+05:30,ECONOMY,AI,528,2050.0837,False,Air India,385.96,USD
COK,BOM,2024-12-25T07:50:00+05:30,2024-12-25T09:50:00+05:30,ECONOMY,AI,682,1064.9764,False,Air India,385.96,USD
BOM,JAI,2024-12-25T17:00:00+05:30,2024-12-25T19:10:00+05:30,ECONOMY,AI,621,911.7022,False,Air India,385.96,USD
JAI,DEL,2024-12-30T06:25:00+05:30,2024-12-30T07:30:00+05:30,ECONOMY,AI,9728,231.3189,False,Air India Express,385.96,USD
DEL,COK,2024-12-30T17:10:00+05:30,2024-12-30T20:20:00+05:30,ECONOMY,AI,528,2050.0837,False,Air India,385.96,USD
COK,DEL,2024-12-25T21:05:00+05:30,2024-12-26T00:20:00+05:30,ECONOMY,AI,834,2050.0837,False,Air India,386.95,USD
DEL,JAI,2024-12-26T05:00:00+05:30,2024-12-26T05:55:00+05:30,ECONOMY,AI,9731,231.3189,False,Air India Express,386.95,USD
JAI,BOM,2024-12-30T14:00:00+05:30,2024-12-30T16:10:00+05:30,ECONOMY,AI,844,911.7022,False,Air India,386.95,USD
BOM,COK,2024-12-30T17:15:00+05:30,2024-12-30T19:15:00+05:30,ECONOMY,AI,681,1064.9764,False,Air India,386.95,USD
COK,DEL,2024-12-25T21:05:00+05:30,2024-12-26T00:20:00+05:30,ECONOMY,AI,834,2050.0837,False,Air India,386.95,USD
DEL,JAI,2024-12-26T05:00:00+05:30,2024-12-26T05:55:00+05:30,ECONOMY,AI,9731,231.3189,False,Air India Express,386.95,USD
JAI,BOM,2024-12-30T14:00:00+05:30,2024-12-30T16:10:00+05:30,ECONOMY,AI,844,911.7022,False,Air India,386.95,USD
BOM,COK,2024-12-30T19:15:00+05:30,2024-12-30T21:15:00+05:30,ECONOMY,AI,693,1064.9764,False,Air India,386.95,USD
COK,DEL,2024-12-25T15:20:00+05:30,2024-12-25T18:40:00+05:30,ECONOMY,AI,832,2050.0837,False,Air India,386.95,USD
DEL,JAI,2024-12-26T05:00:00+05:30,2024-12-26T05:55:00+05:30,ECONOMY,AI,9731,231.3189,False,Air India Express,386.95,USD
JAI,BOM,2024-12-30T14:00:00+05:30,2024-12-30T16:10:00+05:30,ECONOMY,AI,844,911.7022,False,Air India,386.95,USD
BOM,COK,2024-12-30T17:15:00+05:30,2024-12-30T19:15:00+05:30,ECONOMY,AI,681,1064.9764,False,Air India,386.95,USD
COK,DEL,2024-12-25T21:05:00+05:30,2024-12-26T00:20:00+05:30,ECONOMY,AI,834,2050.0837,False,Air India,386.95,USD
DEL,JAI,2024-12-26T05:00:00+05:30,2024-12-26T05:55:00+05:30,ECONOMY,AI,9731,231.3189,False,Air India Express,386.95,USD
JAI,BOM,2024-12-30T14:00:00+05:30,2024-12-30T16:10:00+05:30,ECONOMY,AI,844,911.7022,False,Air India,386.95,USD
BOM,COK,2024-12-30T23:55:00+05:30,2024-12-31T01:55:00+05:30,ECONOMY,AI,518,1064.9764,False,Air India,386.95,USD
COK,DEL,2024-12-25T15:20:00+05:30,2024-12-25T18:40:00+05:30,ECONOMY,AI,832,2050.0837,False,Air India,386.95,USD
DEL,JAI,2024-12-26T05:00:00+05:30,2024-12-26T05:55:00+05:30,ECONOMY,AI,9731,231.3189,False,Air India Express,386.95,USD
JAI,BOM,2024-12-30T14:00:00+05:30,2024-12-30T16:10:00+05:30,ECONOMY,AI,844,911.7022,False,Air India,386.95,USD
BOM,COK,2024-12-30T19:15:00+05:30,2024-12-30T21:15:00+05:30,ECONOMY,AI,693,1064.9764,False,Air India,386.95,USD
COK,DEL,2024-12-25T07:00:00+05:30,2024-12-25T10:20:00+05:30,ECONOMY,AI,527,2050.0837,False,Air India,386.95,USD
DEL,JAI,2024-12-26T05:00:00+05:30,2024-12-26T05:55:00+05:30,ECONOMY,AI,9731,231.3189,False,Air India Express,386.95,USD
JAI,BOM,2024-12-30T14:00:00+05:30,2024-12-30T16:10:00+05:30,ECONOMY,AI,844,911.7022,False,Air India,386.95,USD
BOM,COK,2024-12-30T17:15:00+05:30,2024-12-30T19:15:00+05:30,ECONOMY,AI,681,1064.9764,False,Air India,386.95,USD
COK,BOM,2024-12-25T15:50:00+05:30,2024-12-25T18:15:00+05:30,ECONOMY,AI,2518,1064.9764,False,Air India,389.95,USD
BOM,JAI,2024-12-25T21:10:00+05:30,2024-12-25T23:15:00+05:30,ECONOMY,AI,2565,911.7022,False,Air India,389.95,USD
JAI,DEL,2024-12-30T06:25:00+05:30,2024-12-30T07:30:00+05:30,ECONOMY,AI,9728,231.3189,False,Air India Express,389.95,USD
DEL,COK,2024-12-30T17:10:00+05:30,2024-12-30T20:20:00+05:30,ECONOMY,AI,528,2050.0837,False,Air India,389.95,USD
DEL,GWL,2024-12-25T10:50:00+05:30,2024-12-25T12:00:00+05:30,ECONOMY,6E,2117,275.53644,False,IndiGo,149.0,USD
DEL,GWL,2024-12-25T10:50:00+05:30,2024-12-25T12:00:00+05:30,ECONOMY,6E,2117,275.53644,False,IndiGo,160.97,USD
GWL,BOM,2024-12-25T14:30:00+05:30,2024-12-25T16:30:00+05:30,ECONOMY,6E,2085,972.5011,False,IndiGo,149.0,USD
GWL,BOM,2024-12-25T14:30:00+05:30,2024-12-25T16:30:00+05:30,ECONOMY,6E,2085,972.5011,False,IndiGo,160.97,USD
BOM,IDR,2024-12-30T06:40:00+05:30,2024-12-30T08:00:00+05:30,ECONOMY,6E,294,506.824,False,IndiGo,149.0,USD
BOM,IDR,2024-12-30T06:40:00+05:30,2024-12-30T08:00:00+05:30,ECONOMY,6E,294,506.824,False,IndiGo,160.97,USD
IDR,DEL,2024-12-30T09:20:00+05:30,2024-12-30T10:50:00+05:30,ECONOMY,6E,2181,662.15894,False,IndiGo,149.0,USD
IDR,DEL,2024-12-30T09:20:00+05:30,2024-12-30T10:50:00+05:30,ECONOMY,6E,2181,662.15894,False,IndiGo,160.97,USD
DEL,GWL,2024-12-25T10:50:00+05:30,2024-12-25T12:00:00+05:30,ECONOMY,6E,2117,275.53644,False,IndiGo,149.0,USD
DEL,GWL,2024-12-25T10:50:00+05:30,2024-12-25T12:00:00+05:30,ECONOMY,6E,2117,275.53644,False,IndiGo,160.97,USD
GWL,BOM,2024-12-25T14:30:00+05:30,2024-12-25T16:30:00+05:30,ECONOMY,6E,2085,972.5011,False,IndiGo,149.0,USD
GWL,BOM,2024-12-25T14:30:00+05:30,2024-12-25T16:30:00+05:30,ECONOMY,6E,2085,972.5011,False,IndiGo,160.97,USD
BOM,BDQ,2024-12-30T05:20:00+05:30,2024-12-30T06:25:00+05:30,ECONOMY,6E,527,362.36627,False,IndiGo,149.0,USD
BOM,BDQ,2024-12-30T05:20:00+05:30,2024-12-30T06:25:00+05:30,ECONOMY,6E,527,362.36627,False,IndiGo,160.97,USD
BDQ,DEL,2024-12-30T08:15:00+05:30,2024-12-30T09:55:00+05:30,ECONOMY,6E,2484,795.0999,False,IndiGo,149.0,USD
BDQ,DEL,2024-12-30T08:15:00+05:30,2024-12-30T09:55:00+05:30,ECONOMY,6E,2484,795.0999,False,IndiGo,160.97,USD
DEL,GWL,2024-12-25T10:50:00+05:30,2024-12-25T12:00:00+05:30,ECONOMY,6E,2117,275.53644,False,IndiGo,149.0,USD
DEL,GWL,2024-12-25T10:50:00+05:30,2024-12-25T12:00:00+05:30,ECONOMY,6E,2117,275.53644,False,IndiGo,160.97,USD
GWL,BOM,2024-12-25T14:30:00+05:30,2024-12-25T16:30:00+05:30,ECONOMY,6E,2085,972.5011,False,IndiGo,149.0,USD
GWL,BOM,2024-12-25T14:30:00+05:30,2024-12-25T16:30:00+05:30,ECONOMY,6E,2085,972.5011,False,IndiGo,160.97,USD
BOM,AMD,2024-12-30T02:45:00+05:30,2024-12-30T03:55:00+05:30,ECONOMY,6E,6118,443.25827,False,IndiGo,149.0,USD
BOM,AMD,2024-12-30T02:45:00+05:30,2024-12-30T03:55:00+05:30,ECONOMY,6E,6118,443.25827,False,IndiGo,160.97,USD
AMD,DEL,2024-12-30T05:45:00+05:30,2024-12-30T07:25:00+05:30,ECONOMY,6E,2271,757.7828,False,IndiGo,149.0,USD
AMD,DEL,2024-12-30T05:45:00+05:30,2024-12-30T07:25:00+05:30,ECONOMY,6E,2271,757.7828,False,IndiGo,160.97,USD
DEL,BOM,2024-12-25T02:00:00+05:30,2024-12-25T04:20:00+05:30,ECONOMY,6E,673,1138.1091,False,IndiGo,150.97,USD
BOM,AMD,2024-12-30T02:45:00+05:30,2024-12-30T03:55:00+05:30,ECONOMY,6E,6118,443.25827,False,IndiGo,150.97,USD
AMD,DEL,2024-12-30T05:45:00+05:30,2024-12-30T07:25:00+05:30,ECONOMY,6E,2271,757.7828,False,IndiGo,150.97,USD
DEL,BOM,2024-12-25T05:00:00+05:30,2024-12-25T07:20:00+05:30,ECONOMY,6E,449,1138.1091,False,IndiGo,150.97,USD
DEL,BOM,2024-12-25T05:00:00+05:30,2024-12-25T07:20:00+05:30,ECONOMY,6E,449,1138.1091,False,IndiGo,155.0,USD
BOM,AMD,2024-12-30T02:45:00+05:30,2024-12-30T03:55:00+05:30,ECONOMY,6E,6118,443.25827,False,IndiGo,150.97,USD
BOM,AMD,2024-12-30T02:45:00+05:30,2024-12-30T03:55:00+05:30,ECONOMY,6E,6118,443.25827,False,IndiGo,155.0,USD
AMD,DEL,2024-12-30T05:45:00+05:30,2024-12-30T07:25:00+05:30,ECONOMY,6E,2271,757.7828,False,IndiGo,150.97,USD
AMD,DEL,2024-12-30T05:45:00+05:30,2024-12-30T07:25:00+05:30,ECONOMY,6E,2271,757.7828,False,IndiGo,155.0,USD
DEL,BOM,2024-12-25T05:00:00+05:30,2024-12-25T07:20:00+05:30,ECONOMY,6E,449,1138.1091,False,IndiGo,150.97,USD
BOM,DED,2024-12-30T15:40:00+05:30,2024-12-30T18:00:00+05:30,ECONOMY,6E,953,1346.882,False,IndiGo,150.97,USD
DED,DEL,2024-12-30T19:50:00+05:30,2024-12-30T20:40:00+05:30,ECONOMY,6E,6581,209.94656,False,IndiGo,150.97,USD
DEL,BOM,2024-12-25T23:00:00+05:30,2024-12-26T01:25:00+05:30,ECONOMY,AI,2439,1138.1091,False,Air India,152.43,USD
BOM,AMD,2024-12-30T02:45:00+05:30,2024-12-30T03:55:00+05:30,ECONOMY,6E,6118,443.25827,False,IndiGo,152.43,USD
AMD,DEL,2024-12-30T05:45:00+05:30,2024-12-30T07:25:00+05:30,ECONOMY,6E,2271,757.7828,False,IndiGo,152.43,USD
DEL,BOM,2024-12-25T23:55:00+05:30,2024-12-26T02:15:00+05:30,ECONOMY,6E,519,1138.1091,False,IndiGo,155.0,USD
DEL,BOM,2024-12-25T23:55:00+05:30,2024-12-26T02:15:00+05:30,ECONOMY,6E,519,1138.1091,False,IndiGo,157.97,USD
BOM,AMD,2024-12-30T02:45:00+05:30,2024-12-30T03:55:00+05:30,ECONOMY,6E,6118,443.25827,False,IndiGo,155.0,USD
BOM,AMD,2024-12-30T02:45:00+05:30,2024-12-30T03:55:00+05:30,ECONOMY,6E,6118,443.25827,False,IndiGo,157.97,USD
AMD,DEL,2024-12-30T05:45:00+05:30,2024-12-30T07:25:00+05:30,ECONOMY,6E,2271,757.7828,False,IndiGo,155.0,USD
AMD,DEL,2024-12-30T05:45:00+05:30,2024-12-30T07:25:00+05:30,ECONOMY,6E,2271,757.7828,False,IndiGo,157.97,USD
DEL,BOM,2024-12-25T07:00:00+05:30,2024-12-25T09:15:00+05:30,ECONOMY,6E,6814,1138.1091,False,IndiGo,155.97,USD
BOM,AMD,2024-12-30T02:45:00+05:30,2024-12-30T03:55:00+05:30,ECONOMY,6E,6118,443.25827,False,IndiGo,155.97,USD
AMD,DEL,2024-12-30T05:45:00+05:30,2024-12-30T07:25:00+05:30,ECONOMY,6E,2271,757.7828,False,IndiGo,155.97,USD
DEL,BOM,2024-12-25T02:00:00+05:30,2024-12-25T04:20:00+05:30,ECONOMY,6E,673,1138.1091,False,IndiGo,156.97,USD
DEL,BOM,2024-12-25T02:00:00+05:30,2024-12-25T04:20:00+05:30,ECONOMY,6E,673,1138.1091,False,IndiGo,163.0,USD
BOM,DEL,2024-12-30T22:15:00+05:30,2024-12-31T00:30:00+05:30,ECONOMY,6E,651,1138.1091,False,IndiGo,156.97,USD
BOM,DEL,2024-12-30T22:15:00+05:30,2024-12-31T00:30:00+05:30,ECONOMY,6E,651,1138.1091,False,IndiGo,163.0,USD
DEL,BOM,2024-12-25T04:00:00+05:30,2024-12-25T06:20:00+05:30,ECONOMY,6E,708,1138.1091,False,IndiGo,156.97,USD
DEL,BOM,2024-12-25T04:00:00+05:30,2024-12-25T06:20:00+05:30,ECONOMY,6E,708,1138.1091,False,IndiGo,163.0,USD
BOM,DEL,2024-12-30T22:15:00+05:30,2024-12-31T00:30:00+05:30,ECONOMY,6E,651,1138.1091,False,IndiGo,156.97,USD
BOM,DEL,2024-12-30T22:15:00+05:30,2024-12-31T00:30:00+05:30,ECONOMY,6E,651,1138.1091,False,IndiGo,163.0,USD
DEL,BOM,2024-12-25T02:00:00+05:30,2024-12-25T04:20:00+05:30,ECONOMY,6E,673,1138.1091,False,IndiGo,180.8,USD
BOM,NAG,2024-12-30T06:25:00+05:30,2024-12-30T07:55:00+05:30,ECONOMY,6E,5124,683.66144,False,IndiGo,180.8,USD
NAG,DEL,2024-12-30T09:35:00+05:30,2024-12-30T11:20:00+05:30,ECONOMY,6E,2099,854.0174,False,IndiGo,180.8,USD
DEL,BOM,2024-12-25T04:00:00+05:30,2024-12-25T06:20:00+05:30,ECONOMY,6E,708,1138.1091,False,IndiGo,192.0,USD
BOM,DEL,2024-12-30T22:15:00+05:30,2024-12-31T00:30:00+05:30,ECONOMY,6E,651,1138.1091,False,IndiGo,192.0,USD
DEL,GWL,2024-12-25T10:50:00+05:30,2024-12-25T12:00:00+05:30,ECONOMY,6E,2117,275.53644,False,IndiGo,193.0,USD
GWL,BOM,2024-12-25T14:30:00+05:30,2024-12-25T16:30:00+05:30,ECONOMY,6E,2085,972.5011,False,IndiGo,193.0,USD
BOM,IDR,2024-12-30T06:40:00+05:30,2024-12-30T08:00:00+05:30,ECONOMY,6E,294,506.824,False,IndiGo,193.0,USD
IDR,DEL,2024-12-30T09:20:00+05:30,2024-12-30T10:50:00+05:30,ECONOMY,6E,2181,662.15894,False,IndiGo,193.0,USD
DEL,GWL,2024-12-25T10:50:00+05:30,2024-12-25T12:00:00+05:30,ECONOMY,6E,2117,275.53644,False,IndiGo,193.0,USD
GWL,BOM,2024-12-25T14:30:00+05:30,2024-12-25T16:30:00+05:30,ECONOMY,6E,2085,972.5011,False,IndiGo,193.0,USD
BOM,BDQ,2024-12-30T05:20:00+05:30,2024-12-30T06:25:00+05:30,ECONOMY,6E,527,362.36627,False,IndiGo,193.0,USD
BDQ,DEL,2024-12-30T08:15:00+05:30,2024-12-30T09:55:00+05:30,ECONOMY,6E,2484,795.0999,False,IndiGo,193.0,USD
DEL,GWL,2024-12-25T10:50:00+05:30,2024-12-25T12:00:00+05:30,ECONOMY,6E,2117,275.53644,False,IndiGo,193.0,USD
GWL,BOM,2024-12-25T14:30:00+05:30,2024-12-25T16:30:00+05:30,ECONOMY,6E,2085,972.5011,False,IndiGo,193.0,USD
BOM,NAG,2024-12-30T20:10:00+05:30,2024-12-30T21:40:00+05:30,ECONOMY,6E,6125,683.66144,False,IndiGo,193.0,USD
NAG,DEL,2024-12-30T23:20:00+05:30,2024-12-31T01:05:00+05:30,ECONOMY,6E,5209,854.0174,False,IndiGo,193.0,USD
DEL,BOM,2024-12-25T06:00:00+05:30,2024-12-25T08:15:00+05:30,ECONOMY,6E,6218,1138.1091,False,IndiGo,196.0,USD
BOM,IDR,2024-12-30T06:40:00+05:30,2024-12-30T08:00:00+05:30,ECONOMY,6E,294,506.824,False,IndiGo,196.0,USD
IDR,DEL,2024-12-30T09:20:00+05:30,2024-12-30T10:50:00+05:30,ECONOMY,6E,2181,662.15894,False,IndiGo,196.0,USD
DEL,BOM,2024-12-25T19:00:00+05:30,2024-12-25T21:35:00+05:30,ECONOMY,6E,354,1138.1091,False,IndiGo,196.0,USD
BOM,IDR,2024-12-30T06:40:00+05:30,2024-12-30T08:00:00+05:30,ECONOMY,6E,294,506.824,False,IndiGo,196.0,USD
IDR,DEL,2024-12-30T09:20:00+05:30,2024-12-30T10:50:00+05:30,ECONOMY,6E,2181,662.15894,False,IndiGo,196.0,USD
DEL,BOM,2024-12-25T06:00:00+05:30,2024-12-25T08:15:00+05:30,ECONOMY,6E,6218,1138.1091,False,IndiGo,196.0,USD
BOM,BDQ,2024-12-30T05:20:00+05:30,2024-12-30T06:25:00+05:30,ECONOMY,6E,527,362.36627,False,IndiGo,196.0,USD
BDQ,DEL,2024-12-30T08:15:00+05:30,2024-12-30T09:55:00+05:30,ECONOMY,6E,2484,795.0999,False,IndiGo,196.0,USD
DEL,BOM,2024-12-25T06:00:00+05:30,2024-12-25T08:15:00+05:30,ECONOMY,6E,6218,1138.1091,False,IndiGo,196.0,USD
BOM,NAG,2024-12-30T20:10:00+05:30,2024-12-30T21:40:00+05:30,ECONOMY,6E,6125,683.66144,False,IndiGo,196.0,USD
NAG,DEL,2024-12-30T23:20:00+05:30,2024-12-31T01:05:00+05:30,ECONOMY,6E,5209,854.0174,False,IndiGo,196.0,USD
DEL,BOM,2024-12-25T19:00:00+05:30,2024-12-25T21:35:00+05:30,ECONOMY,6E,354,1138.1091,False,IndiGo,196.0,USD
BOM,BDQ,2024-12-30T05:20:00+05:30,2024-12-30T06:25:00+05:30,ECONOMY,6E,527,362.36627,False,IndiGo,196.0,USD
BDQ,DEL,2024-12-30T08:15:00+05:30,2024-12-30T09:55:00+05:30,ECONOMY,6E,2484,795.0999,False,IndiGo,196.0,USD
DEL,BOM,2024-12-25T19:00:00+05:30,2024-12-25T21:35:00+05:30,ECONOMY,6E,354,1138.1091,False,IndiGo,196.0,USD
BOM,NAG,2024-12-30T20:10:00+05:30,2024-12-30T21:40:00+05:30,ECONOMY,6E,6125,683.66144,False,IndiGo,196.0,USD
NAG,DEL,2024-12-30T23:20:00+05:30,2024-12-31T01:05:00+05:30,ECONOMY,6E,5209,854.0174,False,IndiGo,196.0,USD
